username,retweet_count,favorite_count,month,day,hour
Nestorgrindetti,18,58,8,1,14
Nestorgrindetti,25,71,8,1,15
Nestorgrindetti,0,0,8,1,16
Nestorgrindetti,0,1,8,1,17
Nestorgrindetti,14,32,8,1,18
Nestorgrindetti,11,10,8,1,19
Nestorgrindetti,126,186,8,1,20
Nestorgrindetti,0,0,8,1,21
Nestorgrindetti,0,0,8,1,22
Nestorgrindetti,0,0,8,1,23
Nestorgrindetti,0,0,9,1,0
Nestorgrindetti,0,0,9,1,1
Nestorgrindetti,0,0,9,1,2
Nestorgrindetti,0,0,9,1,3
Nestorgrindetti,0,0,9,1,4
Nestorgrindetti,0,0,9,1,5
Nestorgrindetti,0,0,9,1,6
Nestorgrindetti,46,92,9,1,7
Nestorgrindetti,24,66,9,1,8
Nestorgrindetti,0,3,9,1,9
Nestorgrindetti,125,302,9,1,10
Nestorgrindetti,108,197,9,1,11
Nestorgrindetti,49,170,9,1,12
Nestorgrindetti,6,6,9,1,13
Nestorgrindetti,0,0,9,1,14
Nestorgrindetti,0,0,9,1,15
Nestorgrindetti,10,8,9,1,16
Nestorgrindetti,39,17,9,1,17
Nestorgrindetti,48,20,9,1,18
Nestorgrindetti,24,10,9,1,19
Nestorgrindetti,0,0,9,1,20
Nestorgrindetti,0,0,9,1,21
Nestorgrindetti,0,0,9,1,22
Nestorgrindetti,0,0,9,1,23
Nestorgrindetti,0,0,10,1,0
Nestorgrindetti,0,0,10,1,1
Nestorgrindetti,0,0,10,1,2
Nestorgrindetti,0,0,10,1,3
Nestorgrindetti,0,0,10,1,4
Nestorgrindetti,0,0,10,1,5
Nestorgrindetti,0,0,10,1,6
Nestorgrindetti,0,0,10,1,7
Nestorgrindetti,126,253,10,1,8
Nestorgrindetti,0,0,10,1,9
Nestorgrindetti,17,59,10,1,10
Nestorgrindetti,21,47,10,1,11
Nestorgrindetti,0,0,10,1,12
Nestorgrindetti,0,0,10,1,13
Nestorgrindetti,54,94,10,1,14
Nestorgrindetti,0,0,10,1,15
Nestorgrindetti,62,75,10,1,16
Nestorgrindetti,46,34,10,1,17
Nestorgrindetti,0,0,10,1,18
Nestorgrindetti,67,171,10,1,19
Nestorgrindetti,87,107,10,1,20
Nestorgrindetti,222,347,10,1,21
Nestorgrindetti,0,0,10,1,22
Nestorgrindetti,0,0,10,1,23
Nestorgrindetti,0,0,11,1,0
Nestorgrindetti,0,0,11,1,1
Nestorgrindetti,0,0,11,1,2
Nestorgrindetti,0,0,11,1,3
Nestorgrindetti,0,0,11,1,4
Nestorgrindetti,31,100,11,1,5
Nestorgrindetti,0,0,11,1,6
Nestorgrindetti,9,19,11,1,7
Nestorgrindetti,61,143,11,1,8
Nestorgrindetti,15,44,11,1,9
Nestorgrindetti,0,0,11,1,10
Nestorgrindetti,15,26,11,1,11
Nestorgrindetti,0,0,11,1,12
Nestorgrindetti,40,81,11,1,13
Nestorgrindetti,16,47,11,1,14
Nestorgrindetti,79,114,11,1,15
Nestorgrindetti,0,0,11,1,16
Nestorgrindetti,3,4,11,1,17
Nestorgrindetti,0,0,11,1,18
Nestorgrindetti,0,0,11,1,19
Nestorgrindetti,5,4,11,1,20
Nestorgrindetti,0,0,11,1,21
Nestorgrindetti,0,0,11,1,22
Nestorgrindetti,0,0,11,1,23
Nestorgrindetti,0,0,12,1,0
Nestorgrindetti,0,0,12,1,1
Nestorgrindetti,0,0,12,1,2
Nestorgrindetti,0,0,12,1,3
Nestorgrindetti,8,8,12,1,4
Nestorgrindetti,0,0,12,1,5
Nestorgrindetti,42,78,12,1,6
Nestorgrindetti,0,0,12,1,7
Nestorgrindetti,33,62,12,1,8
Nestorgrindetti,96,144,12,1,9
Nestorgrindetti,38,98,12,1,10
Nestorgrindetti,0,0,12,1,11
Nestorgrindetti,0,0,12,1,12
Nestorgrindetti,0,0,12,1,13
Nestorgrindetti,0,3,12,1,14
Nestorgrindetti,0,0,12,1,15
Nestorgrindetti,23,77,12,1,16
Nestorgrindetti,19,65,12,1,17
Nestorgrindetti,144,239,12,1,18
Nestorgrindetti,1,1,12,1,19
Nestorgrindetti,0,0,12,1,20
Nestorgrindetti,0,0,12,1,21
Nestorgrindetti,0,0,12,1,22
Nestorgrindetti,0,0,12,1,23
Nestorgrindetti,0,0,1,2,0
Nestorgrindetti,0,0,1,2,1
Nestorgrindetti,0,0,1,2,2
Nestorgrindetti,0,0,1,2,3
Nestorgrindetti,0,0,1,2,4
Nestorgrindetti,0,0,1,2,5
Nestorgrindetti,0,0,1,2,6
Nestorgrindetti,52,108,1,2,7
Nestorgrindetti,63,233,1,2,8
Nestorgrindetti,37,108,1,2,9
Nestorgrindetti,8,24,1,2,10
Nestorgrindetti,17,45,1,2,11
Nestorgrindetti,0,0,1,2,12
Nestorgrindetti,0,0,1,2,13
Nestorgrindetti,35,79,1,2,14
Nestorgrindetti,35,92,1,2,15
Nestorgrindetti,0,0,1,2,16
Nestorgrindetti,48,148,1,2,17
Nestorgrindetti,0,0,1,2,18
Nestorgrindetti,8,41,1,2,19
Nestorgrindetti,0,0,1,2,20
Nestorgrindetti,0,0,1,2,21
Nestorgrindetti,0,0,1,2,22
Nestorgrindetti,0,0,1,2,23
Nestorgrindetti,0,0,2,2,0
Nestorgrindetti,0,0,2,2,1
Nestorgrindetti,0,0,2,2,2
Nestorgrindetti,0,0,2,2,3
Nestorgrindetti,0,0,2,2,4
Nestorgrindetti,0,0,2,2,5
Nestorgrindetti,0,1,2,2,6
Nestorgrindetti,0,0,2,2,7
Nestorgrindetti,0,0,2,2,8
Nestorgrindetti,36,108,2,2,9
Nestorgrindetti,0,0,2,2,10
Nestorgrindetti,0,0,2,2,11
Nestorgrindetti,18,41,2,2,12
Nestorgrindetti,16,78,2,2,13
Nestorgrindetti,0,0,2,2,14
Nestorgrindetti,0,0,2,2,15
Nestorgrindetti,23,94,2,2,16
Nestorgrindetti,21,89,2,2,17
Nestorgrindetti,0,0,2,2,18
Nestorgrindetti,0,4,2,2,19
Nestorgrindetti,2,2,2,2,20
Nestorgrindetti,0,0,2,2,21
Nestorgrindetti,0,0,2,2,22
Nestorgrindetti,0,0,2,2,23
Nestorgrindetti,0,0,3,2,0
Nestorgrindetti,0,0,3,2,1
Nestorgrindetti,0,0,3,2,2
Nestorgrindetti,0,0,3,2,3
Nestorgrindetti,0,0,3,2,4
Nestorgrindetti,49,124,3,2,5
Nestorgrindetti,0,0,3,2,6
Nestorgrindetti,28,105,3,2,7
Nestorgrindetti,18,90,3,2,8
Nestorgrindetti,13,27,3,2,9
Nestorgrindetti,17,40,3,2,10
Nestorgrindetti,0,4,3,2,11
Nestorgrindetti,16,44,3,2,12
Nestorgrindetti,0,0,3,2,13
Nestorgrindetti,0,0,3,2,14
Nestorgrindetti,0,0,3,2,15
Nestorgrindetti,29,90,3,2,16
Nestorgrindetti,79,120,3,2,17
Nestorgrindetti,0,0,3,2,18
Nestorgrindetti,13,32,3,2,19
Nestorgrindetti,0,1,3,2,20
Nestorgrindetti,0,0,3,2,21
Nestorgrindetti,0,0,3,2,22
Nestorgrindetti,0,0,3,2,23
Nestorgrindetti,0,0,4,2,0
Nestorgrindetti,0,0,4,2,1
Nestorgrindetti,0,0,4,2,2
Nestorgrindetti,0,0,4,2,3
Nestorgrindetti,0,0,4,2,4
Nestorgrindetti,0,0,4,2,5
Nestorgrindetti,8,30,4,2,6
Nestorgrindetti,135,286,4,2,7
Nestorgrindetti,54,146,4,2,8
Nestorgrindetti,24,53,4,2,9
Nestorgrindetti,0,0,4,2,10
Nestorgrindetti,12,22,4,2,11
Nestorgrindetti,0,0,4,2,12
Nestorgrindetti,16,57,4,2,13
Nestorgrindetti,20,54,4,2,14
Nestorgrindetti,0,0,4,2,15
Nestorgrindetti,14,27,4,2,16
Nestorgrindetti,29,137,4,2,17
Nestorgrindetti,11,38,4,2,18
Nestorgrindetti,0,0,4,2,19
Nestorgrindetti,0,0,4,2,20
Nestorgrindetti,0,0,4,2,21
Nestorgrindetti,0,0,4,2,22
Nestorgrindetti,0,0,4,2,23
Nestorgrindetti,0,0,5,2,0
Nestorgrindetti,0,0,5,2,1
Nestorgrindetti,0,0,5,2,2
Nestorgrindetti,0,0,5,2,3
Nestorgrindetti,0,0,5,2,4
Nestorgrindetti,0,0,5,2,5
Nestorgrindetti,0,0,5,2,6
Nestorgrindetti,0,0,5,2,7
Nestorgrindetti,0,0,5,2,8
Nestorgrindetti,35,81,5,2,9
Nestorgrindetti,0,0,5,2,10
Nestorgrindetti,24,95,5,2,11
Nestorgrindetti,5,22,5,2,12
Nestorgrindetti,67,147,5,2,13
Nestorgrindetti,0,0,5,2,14
Nestorgrindetti,0,0,5,2,15
Nestorgrindetti,0,0,5,2,16
Nestorgrindetti,64,102,5,2,17
Nestorgrindetti,4,33,5,2,18
Nestorgrindetti,0,0,5,2,19
Nestorgrindetti,9,48,5,2,20
Nestorgrindetti,0,0,5,2,21
Nestorgrindetti,0,0,5,2,22
Nestorgrindetti,0,0,5,2,23
Nestorgrindetti,0,0,6,2,0
Nestorgrindetti,0,0,6,2,1
Nestorgrindetti,0,0,6,2,2
Nestorgrindetti,0,0,6,2,3
Nestorgrindetti,0,0,6,2,4
Nestorgrindetti,0,0,6,2,5
Nestorgrindetti,0,0,6,2,6
Nestorgrindetti,23,47,6,2,7
Nestorgrindetti,10,29,6,2,8
Nestorgrindetti,0,0,6,2,9
Nestorgrindetti,58,130,6,2,10
Nestorgrindetti,0,0,6,2,11
Nestorgrindetti,13,37,6,2,12
Nestorgrindetti,17,68,6,2,13
Nestorgrindetti,77,79,6,2,14
Nestorgrindetti,112,141,6,2,15
Nestorgrindetti,3,4,6,2,16
Nestorgrindetti,20,58,6,2,17
Nestorgrindetti,19,51,6,2,18
Nestorgrindetti,0,0,6,2,19
Nestorgrindetti,0,0,6,2,20
Nestorgrindetti,0,0,6,2,21
Nestorgrindetti,0,0,6,2,22
Nestorgrindetti,0,0,6,2,23
Nestorgrindetti,0,0,7,2,0
Nestorgrindetti,0,0,7,2,1
Nestorgrindetti,0,0,7,2,2
Nestorgrindetti,0,0,7,2,3
Nestorgrindetti,0,0,7,2,4
Nestorgrindetti,0,0,7,2,5
Nestorgrindetti,0,0,7,2,6
Nestorgrindetti,0,0,7,2,7
Nestorgrindetti,35,95,7,2,8
Nestorgrindetti,0,0,7,2,9
Nestorgrindetti,34,73,7,2,10
Nestorgrindetti,19,14,7,2,11
Nestorgrindetti,30,124,7,2,12
Nestorgrindetti,26,17,7,2,13
Nestorgrindetti,0,0,7,2,14
Nestorgrindetti,20,10,7,2,15
Nestorgrindetti,32,18,7,2,16
Nestorgrindetti,101,215,7,2,17
Nestorgrindetti,57,27,7,2,18
Nestorgrindetti,15,10,7,2,19
Nestorgrindetti,49,25,7,2,20
Nestorgrindetti,28,30,7,2,21
Nestorgrindetti,0,0,7,2,22
Nestorgrindetti,0,0,7,2,23
Nestorgrindetti,0,0,8,2,0
Nestorgrindetti,0,0,8,2,1
Nestorgrindetti,0,0,8,2,2
Nestorgrindetti,0,0,8,2,3
Nestorgrindetti,0,0,8,2,4
Nestorgrindetti,0,0,8,2,5
Nestorgrindetti,1,22,8,2,6
Nestorgrindetti,0,0,8,2,7
Nestorgrindetti,37,110,8,2,8
Nestorgrindetti,29,101,8,2,9
Nestorgrindetti,101,226,8,2,10
Nestorgrindetti,0,0,8,2,11
Nestorgrindetti,55,154,8,2,12
Nestorgrindetti,31,92,8,2,13
Nestorgrindetti,39,61,8,2,14
Nestorgrindetti,0,0,8,2,15
Nestorgrindetti,54,149,8,2,16
Nestorgrindetti,0,0,8,2,17
Nestorgrindetti,10,51,8,2,18
Nestorgrindetti,0,0,8,2,19
Nestorgrindetti,0,0,8,2,20
Nestorgrindetti,86,184,8,2,21
Nestorgrindetti,0,0,8,2,22
Nestorgrindetti,0,0,8,2,23
Nestorgrindetti,0,0,9,2,0
Nestorgrindetti,0,0,9,2,1
Nestorgrindetti,0,0,9,2,2
Nestorgrindetti,0,0,9,2,3
Nestorgrindetti,0,0,9,2,4
Nestorgrindetti,0,0,9,2,5
Nestorgrindetti,0,0,9,2,6
Nestorgrindetti,55,125,9,2,7
Nestorgrindetti,0,0,9,2,8
Nestorgrindetti,16,50,9,2,9
Nestorgrindetti,15,38,9,2,10
Nestorgrindetti,22,64,9,2,11
Nestorgrindetti,0,0,9,2,12
Nestorgrindetti,108,107,9,2,13
Nestorgrindetti,47,31,9,2,14
Nestorgrindetti,0,0,9,2,15
Nestorgrindetti,0,0,9,2,16
Nestorgrindetti,60,43,9,2,17
Nestorgrindetti,0,0,9,2,18
Nestorgrindetti,0,3,9,2,19
Nestorgrindetti,0,0,9,2,20
Nestorgrindetti,24,28,9,2,21
Nestorgrindetti,0,0,9,2,22
Nestorgrindetti,0,0,9,2,23
Nestorgrindetti,0,0,10,2,0
Nestorgrindetti,0,0,10,2,1
Nestorgrindetti,0,0,10,2,2
Nestorgrindetti,0,0,10,2,3
Nestorgrindetti,0,0,10,2,4
Nestorgrindetti,0,0,10,2,5
Nestorgrindetti,42,120,10,2,6
Nestorgrindetti,72,152,10,2,7
Nestorgrindetti,45,81,10,2,8
Nestorgrindetti,0,0,10,2,9
Nestorgrindetti,83,112,10,2,10
Nestorgrindetti,48,128,10,2,11
Nestorgrindetti,28,95,10,2,12
Nestorgrindetti,0,0,10,2,13
Nestorgrindetti,0,0,10,2,14
Nestorgrindetti,20,12,10,2,15
Nestorgrindetti,14,38,10,2,16
Nestorgrindetti,244,187,10,2,17
Nestorgrindetti,195,238,10,2,18
Nestorgrindetti,13,12,10,2,19
Nestorgrindetti,0,0,10,2,20
Nestorgrindetti,0,0,10,2,21
Nestorgrindetti,0,0,10,2,22
Nestorgrindetti,0,0,10,2,23
Nestorgrindetti,0,0,11,2,0
Nestorgrindetti,0,0,11,2,1
Nestorgrindetti,0,0,11,2,2
Nestorgrindetti,0,0,11,2,3
Nestorgrindetti,2,9,11,2,4
Nestorgrindetti,0,0,11,2,5
Nestorgrindetti,19,106,11,2,6
Nestorgrindetti,392,166,11,2,7
Nestorgrindetti,21,84,11,2,8
Nestorgrindetti,22,71,11,2,9
Nestorgrindetti,12,68,11,2,10
Nestorgrindetti,55,124,11,2,11
Nestorgrindetti,85,269,11,2,12
Nestorgrindetti,9,28,11,2,13
Nestorgrindetti,0,0,11,2,14
Nestorgrindetti,1,0,11,2,15
Nestorgrindetti,20,60,11,2,16
Nestorgrindetti,0,0,11,2,17
Nestorgrindetti,21,41,11,2,18
Nestorgrindetti,0,0,11,2,19
Nestorgrindetti,0,0,11,2,20
Nestorgrindetti,0,0,11,2,21
Nestorgrindetti,0,0,11,2,22
Nestorgrindetti,0,0,11,2,23
Nestorgrindetti,0,0,12,2,0
Nestorgrindetti,0,0,12,2,1
Nestorgrindetti,0,0,12,2,2
Nestorgrindetti,0,0,12,2,3
Nestorgrindetti,0,0,12,2,4
Nestorgrindetti,22,10,12,2,5
Nestorgrindetti,0,0,12,2,6
Nestorgrindetti,88,138,12,2,7
Nestorgrindetti,34,92,12,2,8
Nestorgrindetti,69,202,12,2,9
Nestorgrindetti,36,83,12,2,10
Nestorgrindetti,17,37,12,2,11
Nestorgrindetti,15,37,12,2,12
Nestorgrindetti,0,0,12,2,13
Nestorgrindetti,58,87,12,2,14
Nestorgrindetti,155,274,12,2,15
Nestorgrindetti,55,140,12,2,16
Nestorgrindetti,36,108,12,2,17
Nestorgrindetti,0,0,12,2,18
Nestorgrindetti,56,101,12,2,19
Nestorgrindetti,0,0,12,2,20
Nestorgrindetti,0,0,12,2,21
Nestorgrindetti,21,23,12,2,22
Nestorgrindetti,0,0,12,2,23
Nestorgrindetti,0,0,1,3,0
Nestorgrindetti,0,0,1,3,1
Nestorgrindetti,0,0,1,3,2
Nestorgrindetti,0,0,1,3,3
Nestorgrindetti,0,0,1,3,4
Nestorgrindetti,0,0,1,3,5
Nestorgrindetti,26,51,1,3,6
Nestorgrindetti,0,0,1,3,7
Nestorgrindetti,139,216,1,3,8
Nestorgrindetti,0,0,1,3,9
Nestorgrindetti,0,0,1,3,10
Nestorgrindetti,0,0,1,3,11
Nestorgrindetti,0,0,1,3,12
Nestorgrindetti,48,154,1,3,13
Nestorgrindetti,0,0,1,3,14
Nestorgrindetti,14,37,1,3,15
Nestorgrindetti,39,92,1,3,16
Nestorgrindetti,0,0,1,3,17
Nestorgrindetti,84,180,1,3,18
Nestorgrindetti,0,0,1,3,19
Nestorgrindetti,0,0,1,3,20
Nestorgrindetti,0,0,1,3,21
Nestorgrindetti,0,0,1,3,22
Nestorgrindetti,0,0,1,3,23
Nestorgrindetti,0,0,2,3,0
Nestorgrindetti,0,0,2,3,1
Nestorgrindetti,0,0,2,3,2
Nestorgrindetti,0,0,2,3,3
Nestorgrindetti,0,0,2,3,4
Nestorgrindetti,0,1,2,3,5
Nestorgrindetti,25,29,2,3,6
Nestorgrindetti,13,40,2,3,7
Nestorgrindetti,0,0,2,3,8
Nestorgrindetti,73,167,2,3,9
Nestorgrindetti,12,33,2,3,10
Nestorgrindetti,68,76,2,3,11
Nestorgrindetti,0,0,2,3,12
Nestorgrindetti,13,45,2,3,13
Nestorgrindetti,16,51,2,3,14
Nestorgrindetti,0,0,2,3,15
Nestorgrindetti,33,78,2,3,16
Nestorgrindetti,64,49,2,3,17
Nestorgrindetti,1,1,2,3,18
Nestorgrindetti,0,0,2,3,19
Nestorgrindetti,26,58,2,3,20
Nestorgrindetti,0,0,2,3,21
Nestorgrindetti,0,0,2,3,22
Nestorgrindetti,0,0,2,3,23
Nestorgrindetti,0,0,3,3,0
Nestorgrindetti,0,0,3,3,1
Nestorgrindetti,0,0,3,3,2
Nestorgrindetti,0,0,3,3,3
Nestorgrindetti,0,0,3,3,4
Nestorgrindetti,0,1,3,3,5
Nestorgrindetti,0,0,3,3,6
Nestorgrindetti,28,67,3,3,7
Nestorgrindetti,14,34,3,3,8
Nestorgrindetti,0,0,3,3,9
Nestorgrindetti,0,0,3,3,10
Nestorgrindetti,28,56,3,3,11
Nestorgrindetti,0,0,3,3,12
Nestorgrindetti,27,65,3,3,13
Nestorgrindetti,0,0,3,3,14
Nestorgrindetti,25,61,3,3,15
Nestorgrindetti,49,85,3,3,16
Nestorgrindetti,0,0,3,3,17
Nestorgrindetti,211,35,3,3,18
Nestorgrindetti,0,4,3,3,19
Nestorgrindetti,0,0,3,3,20
Nestorgrindetti,27,8,3,3,21
Nestorgrindetti,0,0,3,3,22
Nestorgrindetti,0,0,3,3,23
Nestorgrindetti,0,0,4,3,0
Nestorgrindetti,0,0,4,3,1
Nestorgrindetti,0,0,4,3,2
Nestorgrindetti,0,0,4,3,3
Nestorgrindetti,0,0,4,3,4
Nestorgrindetti,0,0,4,3,5
Nestorgrindetti,0,0,4,3,6
Nestorgrindetti,0,0,4,3,7
Nestorgrindetti,0,0,4,3,8
Nestorgrindetti,0,0,4,3,9
Nestorgrindetti,46,96,4,3,10
Nestorgrindetti,35,99,4,3,11
Nestorgrindetti,0,0,4,3,12
Nestorgrindetti,0,0,4,3,13
Nestorgrindetti,0,0,4,3,14
Nestorgrindetti,19,17,4,3,15
Nestorgrindetti,25,11,4,3,16
Nestorgrindetti,35,70,4,3,17
Nestorgrindetti,41,88,4,3,18
Nestorgrindetti,25,16,4,3,19
Nestorgrindetti,2,2,4,3,20
Nestorgrindetti,0,0,4,3,21
Nestorgrindetti,0,0,4,3,22
Nestorgrindetti,0,0,4,3,23
Nestorgrindetti,0,0,5,3,0
Nestorgrindetti,0,0,5,3,1
Nestorgrindetti,0,0,5,3,2
Nestorgrindetti,0,0,5,3,3
Nestorgrindetti,0,0,5,3,4
Nestorgrindetti,0,0,5,3,5
Nestorgrindetti,0,0,5,3,6
Nestorgrindetti,0,0,5,3,7
Nestorgrindetti,0,0,5,3,8
Nestorgrindetti,0,0,5,3,9
Nestorgrindetti,11,28,5,3,10
Nestorgrindetti,22,98,5,3,11
Nestorgrindetti,1,1,5,3,12
Nestorgrindetti,27,85,5,3,13
Nestorgrindetti,0,0,5,3,14
Nestorgrindetti,22,66,5,3,15
Nestorgrindetti,17,34,5,3,16
Nestorgrindetti,0,0,5,3,17
Nestorgrindetti,7,9,5,3,18
Nestorgrindetti,40,110,5,3,19
Nestorgrindetti,40,104,5,3,20
Nestorgrindetti,0,0,5,3,21
Nestorgrindetti,0,0,5,3,22
Nestorgrindetti,1,2,5,3,23
Nestorgrindetti,0,0,6,3,0
Nestorgrindetti,0,0,6,3,1
Nestorgrindetti,0,0,6,3,2
Nestorgrindetti,0,0,6,3,3
Nestorgrindetti,0,0,6,3,4
Nestorgrindetti,0,0,6,3,5
Nestorgrindetti,0,0,6,3,6
Nestorgrindetti,49,152,6,3,7
Nestorgrindetti,0,1,6,3,8
Nestorgrindetti,94,201,6,3,9
Nestorgrindetti,81,136,6,3,10
Nestorgrindetti,4,30,6,3,11
Nestorgrindetti,23,66,6,3,12
Nestorgrindetti,32,2,6,3,13
Nestorgrindetti,20,60,6,3,14
Nestorgrindetti,20,40,6,3,15
Nestorgrindetti,57,27,6,3,16
Nestorgrindetti,90,121,6,3,17
Nestorgrindetti,18,38,6,3,18
Nestorgrindetti,11,40,6,3,19
Nestorgrindetti,0,0,6,3,20
Nestorgrindetti,6,30,6,3,21
Nestorgrindetti,0,0,6,3,22
Nestorgrindetti,0,0,6,3,23
Nestorgrindetti,0,0,7,3,0
Nestorgrindetti,0,0,7,3,1
Nestorgrindetti,0,0,7,3,2
Nestorgrindetti,0,0,7,3,3
Nestorgrindetti,0,0,7,3,4
Nestorgrindetti,0,0,7,3,5
Nestorgrindetti,0,0,7,3,6
Nestorgrindetti,0,0,7,3,7
Nestorgrindetti,0,0,7,3,8
Nestorgrindetti,59,174,7,3,9
Nestorgrindetti,0,0,7,3,10
Nestorgrindetti,13,39,7,3,11
Nestorgrindetti,0,0,7,3,12
Nestorgrindetti,8,5,7,3,13
Nestorgrindetti,31,94,7,3,14
Nestorgrindetti,65,149,7,3,15
Nestorgrindetti,167,209,7,3,16
Nestorgrindetti,50,139,7,3,17
Nestorgrindetti,4,8,7,3,18
Nestorgrindetti,0,0,7,3,19
Nestorgrindetti,9,10,7,3,20
Nestorgrindetti,6,1,7,3,21
Nestorgrindetti,0,0,7,3,22
Nestorgrindetti,0,0,7,3,23
Nestorgrindetti,0,0,8,3,0
Nestorgrindetti,0,0,8,3,1
Nestorgrindetti,0,0,8,3,2
Nestorgrindetti,0,0,8,3,3
Nestorgrindetti,0,0,8,3,4
Nestorgrindetti,0,0,8,3,5
Nestorgrindetti,0,0,8,3,6
Nestorgrindetti,33,99,8,3,7
Nestorgrindetti,27,51,8,3,8
Nestorgrindetti,27,83,8,3,9
Nestorgrindetti,0,0,8,3,10
Nestorgrindetti,73,192,8,3,11
Nestorgrindetti,83,108,8,3,12
Nestorgrindetti,53,50,8,3,13
Nestorgrindetti,17,28,8,3,14
Nestorgrindetti,167,225,8,3,15
Nestorgrindetti,25,132,8,3,16
Nestorgrindetti,0,0,8,3,17
Nestorgrindetti,63,187,8,3,18
Nestorgrindetti,26,93,8,3,19
Nestorgrindetti,0,0,8,3,20
Nestorgrindetti,0,0,8,3,21
Nestorgrindetti,0,0,8,3,22
Nestorgrindetti,0,0,8,3,23
Nestorgrindetti,0,0,9,3,0
Nestorgrindetti,0,0,9,3,1
Nestorgrindetti,0,0,9,3,2
Nestorgrindetti,0,0,9,3,3
Nestorgrindetti,0,0,9,3,4
Nestorgrindetti,0,0,9,3,5
Nestorgrindetti,38,93,9,3,6
Nestorgrindetti,0,0,9,3,7
Nestorgrindetti,3,4,9,3,8
Nestorgrindetti,67,205,9,3,9
Nestorgrindetti,18,61,9,3,10
Nestorgrindetti,44,101,9,3,11
Nestorgrindetti,22,98,9,3,12
Nestorgrindetti,0,0,9,3,13
Nestorgrindetti,0,0,9,3,14
Nestorgrindetti,19,60,9,3,15
Nestorgrindetti,34,62,9,3,16
Nestorgrindetti,28,74,9,3,17
Nestorgrindetti,39,33,9,3,18
Nestorgrindetti,6,10,9,3,19
Nestorgrindetti,2,13,9,3,20
Nestorgrindetti,0,0,9,3,21
Nestorgrindetti,25,75,9,3,22
Nestorgrindetti,0,0,9,3,23
Nestorgrindetti,0,0,10,3,0
Nestorgrindetti,0,0,10,3,1
Nestorgrindetti,0,0,10,3,2
Nestorgrindetti,0,0,10,3,3
Nestorgrindetti,0,0,10,3,4
Nestorgrindetti,0,0,10,3,5
Nestorgrindetti,0,0,10,3,6
Nestorgrindetti,0,0,10,3,7
Nestorgrindetti,52,106,10,3,8
Nestorgrindetti,22,89,10,3,9
Nestorgrindetti,246,387,10,3,10
Nestorgrindetti,81,163,10,3,11
Nestorgrindetti,19,7,10,3,12
Nestorgrindetti,17,15,10,3,13
Nestorgrindetti,143,123,10,3,14
Nestorgrindetti,31,80,10,3,15
Nestorgrindetti,49,44,10,3,16
Nestorgrindetti,153,242,10,3,17
Nestorgrindetti,17,54,10,3,18
Nestorgrindetti,24,59,10,3,19
Nestorgrindetti,101,333,10,3,20
Nestorgrindetti,0,0,10,3,21
Nestorgrindetti,0,0,10,3,22
Nestorgrindetti,0,0,10,3,23
Nestorgrindetti,0,0,11,3,0
Nestorgrindetti,0,0,11,3,1
Nestorgrindetti,0,0,11,3,2
Nestorgrindetti,0,0,11,3,3
Nestorgrindetti,0,0,11,3,4
Nestorgrindetti,0,0,11,3,5
Nestorgrindetti,0,0,11,3,6
Nestorgrindetti,40,48,11,3,7
Nestorgrindetti,0,0,11,3,8
Nestorgrindetti,52,133,11,3,9
Nestorgrindetti,8,32,11,3,10
Nestorgrindetti,36,49,11,3,11
Nestorgrindetti,28,84,11,3,12
Nestorgrindetti,25,51,11,3,13
Nestorgrindetti,12,43,11,3,14
Nestorgrindetti,430,461,11,3,15
Nestorgrindetti,115,204,11,3,16
Nestorgrindetti,0,0,11,3,17
Nestorgrindetti,0,1,11,3,18
Nestorgrindetti,0,0,11,3,19
Nestorgrindetti,0,0,11,3,20
Nestorgrindetti,0,0,11,3,21
Nestorgrindetti,0,0,11,3,22
Nestorgrindetti,0,0,11,3,23
Nestorgrindetti,0,0,12,3,0
Nestorgrindetti,0,0,12,3,1
Nestorgrindetti,0,0,12,3,2
Nestorgrindetti,0,0,12,3,3
Nestorgrindetti,0,0,12,3,4
Nestorgrindetti,21,37,12,3,5
Nestorgrindetti,0,0,12,3,6
Nestorgrindetti,0,0,12,3,7
Nestorgrindetti,31,77,12,3,8
Nestorgrindetti,29,82,12,3,9
Nestorgrindetti,0,0,12,3,10
Nestorgrindetti,175,214,12,3,11
Nestorgrindetti,0,0,12,3,12
Nestorgrindetti,8,14,12,3,13
Nestorgrindetti,75,101,12,3,14
Nestorgrindetti,85,114,12,3,15
Nestorgrindetti,47,71,12,3,16
Nestorgrindetti,53,99,12,3,17
Nestorgrindetti,27,123,12,3,18
Nestorgrindetti,89,225,12,3,19
Nestorgrindetti,70,81,12,3,20
Nestorgrindetti,0,0,12,3,21
Nestorgrindetti,0,0,12,3,22
Nestorgrindetti,0,0,12,3,23
Nestorgrindetti,0,0,1,4,0
Nestorgrindetti,0,0,1,4,1
Nestorgrindetti,0,0,1,4,2
Nestorgrindetti,0,0,1,4,3
Nestorgrindetti,0,0,1,4,4
Nestorgrindetti,114,286,1,4,5
Nestorgrindetti,18,34,1,4,6
Nestorgrindetti,120,341,1,4,7
Nestorgrindetti,38,65,1,4,8
Nestorgrindetti,0,0,1,4,9
Nestorgrindetti,21,39,1,4,10
Nestorgrindetti,40,81,1,4,11
Nestorgrindetti,0,0,1,4,12
Nestorgrindetti,5,9,1,4,13
Nestorgrindetti,0,0,1,4,14
Nestorgrindetti,0,0,1,4,15
